#OTU	NSTI
22659	0.043041
22668	0.034302
22694	0.277999
22697	0.065402
22771	0.184356
22840	0.263319
22923	0.034912
22928	0.026844
22951	0.0374
22962	0.046887
23113	0.080582
23149	0.058200999999999996
23200	0.019893
23209	0.053445000000000006
23277	0.019403999999999998
23337	0.050217000000000005
23426	0.066102
23473	2.581496
23507	0.270802
23513	0.010728
23520	0.032322000000000004
23528	0.20694099999999999
23566	0.147128
23582	0.24131799999999998
23625	0.465329
23644	0.14161400000000002
23652	0.052354
23694	0.040679
23706	0.013484000000000001
23709	0.44179100000000104
23782	0.034609
23832	0.014766999999999999
23838	0.053471000000000005
23853	0.25183
23857	0.032569
23898	0.049055
23919	0.11251900000000001
23926	0.6589189999999999
23948	0.069156
23971	0.164519
24022	0.302931
24034	0.31197199999999997
24040	0.020637
24063	0.025044999999999998
24087	0.002625
24092	0.034731
24111	0.048833999999999995
24119	0.051015
24162	0.06230599999999999
24175	0.12416300000000001
24210	0.018596
24211	0.020906
24217	0.200221
24271	0.0058119999999999995
24308	0.019901
24335	0.0027129999999999997
24388	0.038573
24447	0.081735
24455	0.222462
24490	0.054615
24493	0.01564
24509	0.029011000000000002
24546	0.010603
24596	0.138709
24630	0.031945999999999995
24638	0.263315
24734	0.043826
24765	0.253388
24838	0.061108
24840	0.14727200000000001
24874	0.121647
24886	0.10420399999999999
24899	0.056627
24924	0.31197199999999997
24929	0.0040420000000000005
25005	0.062115
25051	0.016434999999999998
25107	0.069881
25116	0.23714200000000002
25150	0.133381
25151	0.047902
25154	0.05771799999999999
25337	0.014435
25396	0.113125
25424	0.300016
25427	0.023559
25453	0.050979000000000003
25461	0.039968000000000004
25534	0.033061
25555	0.16397899999999999
25558	0.036458
25562	0.21956799999999999
25695	0.101639
25696	0.056788
25719	0.319439
25790	0.052649
25824	0.07257999999999999
25832	0.059025
25842	0.22085900000000003
25853	0.020073
25858	0.164908
25895	0.038826
25923	0.049573
25947	0.018987
26036	0.057888
26077	0.311417
26139	0.138398
26264	0.14818299999999998
26279	0.679297
26280	0.19228199999999998
26311	0.033619
26373	0.019147
26437	0.027589999999999996
26452	0.377827
26459	0.066242
26494	0.199053
26566	0.06932
26608	0.080193
26639	0.006368
26642	0.190804
26677	0.053302999999999996
26694	0.014163999999999998
26701	0.02795
26704	0.20578400000000002
26708	0.328677
26722	0.075204
26755	0.032275
26785	0.23979699999999998
26799	0.7582720000000001
26833	0.049385000000000005
26888	0.226066
26896	0.028957
26897	0.008654
26978	0.079702
27005	0.064576
27032	0.034022000000000004
27055	0.005871
27088	0.023316
27115	0.027743
27188	0.0057729999999999995
27191	0.18645
27216	0.072979
27227	0.028582999999999997
27234	0.22621999999999998
27253	0.299958
27293	0.045446
27312	0.018604
27323	0.217667
27326	0.185409
27355	0.33015500000000003
27433	0.314107
27457	0.056866999999999994
27466	0.12291600000000001
27485	0.074411
27497	0.013725
27500	0.355904
27535	0.207222
27542	0.382844
27569	0.06576699999999999
27571	0.292796
27576	0.030969999999999998
27616	0.264375
27646	0.197487
27657	0.556425
27673	0.254753
27711	0.253388
27737	0.044363
27815	0.057476
27877	0.08698600000000001
27881	0.07545
27926	0.07159299999999999
27938	0.024000999999999998
27974	0.300016
27993	0.024549
28009	0.28233600000000003
28024	0.010575
28056	0.062085
28059	0.7074
28089	0.011256
28109	0.071732
28118	0.014581
28175	0.07699
28218	0.148238
28244	0.280358
28246	0.021733000000000002
28258	0.022969999999999997
28284	0.00857
28341	0.092434
28413	0.222823
28429	0.5491090000000001
28452	0.017230000000000002
28512	0.06262899999999999
28514	0.024541999999999998
28520	0.066756
28540	0.031135000000000003
28584	0.040235
28592	0.427126
28607	0.370996
28627	0.008612999999999999
28670	0.030532
28685	0.24492199999999997
28702	0.03135
28705	0.9955120000000001
28721	0.408641
28732	0.188878
28736	0.097618
28793	0.49396999999999996
28809	0.096341
28841	0.048881
28868	0.276068
28914	0.0344
28929	0.053288
28970	0.211036
28974	0.050794
29012	0.010259
29013	0.026489999999999996
29029	0.030588999999999998
29047	0.093308
29056	0.023199
29205	0.036748
29235	0.078563
29253	0.012947
29275	0.062428
29316	0.009484999999999999
29328	0.294053
29360	0.15176199999999998
29377	0.263493
29387	0.074814
29419	0.179581
29474	0.023578
29495	0.038183999999999996
29533	0.209666
29550	0.025807
29566	0.028812
29625	0.773507
29654	0.184319
29702	0.053877
29704	0.042897000000000005
29714	0.030152999999999996
29775	0.328677
29805	0.090727
29808	0.543321
29823	0.388673
29834	0.039666
29910	1.499815
29937	0.22196
30060	0.04123
30062	0.059392999999999994
30067	0.133449
30068	0.03213
30128	0.087788
30131	0.401386
30134	0.12319200000000001
30146	0.018944
30150	0.328677
30168	0.037808999999999995
30315	0.41494
30323	0.018511
30346	0.079775
30354	0.555752
30355	0.05388
30366	0.311483
30569	0.033541
30587	0.154085
30622	0.062985
30701	0.015594
30714	0.03567
30868	0.137677
30872	0.18241500000000002
30919	0.027055000000000003
30929	0.00809
30983	0.068365
30991	0.074031
31093	0.21121900000000002
31123	0.086257
31142	0.221446
31150	0.05365399999999999
31171	0.046380000000000005
31197	0.032098
31235	0.197614
31249	0.070634
31253	0.217042
31319	0.007137999999999999
31371	0.042168000000000004
31386	0.039606999999999996
31440	0.02713
31534	0.11156600000000001
31537	0.21749200000000002
31559	0.419713
31570	0.09124199999999999
31682	0.328677
31735	0.10763199999999999
31738	0.08377799999999999
31747	0.217042
31763	0.143246
31770	0.07247
31890	0.311265
31902	0.01991
31908	0.036898
31912	0.0021780000000000002
31994	0.573222
32002	0.029226
32015	0.437198
32045	0.080068
32063	1.200094
32071	0.40834899999999996
32083	0.038169999999999996
32126	0.28895
32167	0.142601
32172	0.5141060000000001
32174	0.628042
32177	0.221208
32182	0.195253
32231	0.038256
32254	0.47117299999999995
32255	0.276401
32280	0.04897
32285	0.14665999999999998
32294	0.0417
32320	0.017432
32326	0.097881
32348	0.111364
32418	0.04698
32422	0.07242699999999999
32461	0.632389
32471	0.037736
32511	0.540492999999999
32525	0.221996
32531	0.064991
32546	0.024875
32581	0.047848
32593	0.35120999999999997
32711	0.754181
32720	0.06848
32727	0.32810900000000004
32738	0.9153879999999999
32754	0.018456999999999998
32823	6.064907
32831	0.093003
32849	0.5831310000000001
32859	0.008511
32882	0.01025
32886	0.033988
33001	0.543321
33009	0.487683
33043	0.039524000000000004
33112	0.060191999999999996
33113	0.31197199999999997
33133	0.162518
33161	0.732503
33272	0.008841
33331	0.14115999999999998
33410	0.031919
33426	0.28433400000000003
33488	0.24449
33564	1.7503509999999998
33595	0.220244
33606	0.9153879999999999
33655	0.061882000000000006
33668	0.163349
33679	0.021199000000000003
33696	0.040934
33766	0.017713
33768	0.074946
33773	0.018111000000000002
33780	0.037367000000000004
33825	0.020548
33872	0.28136500000000003
33887	0.231602
33919	0.014463
33939	0.037197
33974	0.24982
33984	0.38811100000000004
33986	0.206353
33994	0.26195100000000004
34020	0.11239600000000001
34044	0.035787
34061	0.119075
34104	0.056887
34110	0.070625
34112	0.022938999999999998
34139	0.051236000000000004
34151	0.046483
34194	1.224434
34202	0.011359999999999999
34221	0.074549
34259	0.033123
34261	0.9153879999999999
34344	0.046293
34346	0.048261
34356	0.257313
34399	0.052952
34401	0.286656
34409	0.050147000000000004
34413	0.1281
34419	0.11235099999999999
34431	0.235132
34433	0.070855
34447	0.024123
34469	0.306228
34493	0.21060900000000002
34507	0.020957
34533	0.072766
34546	0.537944
34564	0.038501
34580	0.002037
34757	0.00349
34771	0.504979
34789	0.253388
34791	0.063573
34809	0.25088
34879	0.08454600000000001
34931	0.021252
34948	0.5025390000000001
34972	0.31197199999999997
34981	0.5387609999999999
34985	0.056784
34987	0.033038
35074	0.07195599999999999
35088	0.008232999999999999
35188	0.043954
35256	0.056623
35260	0.253388
35270	0.002739
35291	0.213827
35330	0.017644999999999997
35350	0.446441
35371	0.311483
35411	0.137998
35418	0.130608
35478	0.052910000000000006
35504	6.473061
35565	0.023908000000000002
35634	0.03469
35642	0.290016
35667	0.9305959999999999
35729	0.12157899999999999
35735	0.08948400000000001
35786	0.266988
35840	0.166468
35860	0.038075
35878	0.423887
35933	0.069444
35975	0.1271
36004	0.140157
36010	0.614959
36013	0.11886500000000001
36031	0.177777
36067	0.285083
36075	0.032337
36097	1.092299
36125	0.022438999999999997
36150	0.217667
36181	0.238517
36221	0.319363
36224	0.199223
36226	0.157324
36255	0.054792999999999994
36330	0.188056
36378	0.44004099999999996
36441	0.026410000000000003
36463	0.053148
36481	0.03801
36503	0.073776
36519	0.038551999999999996
36523	0.13925099999999999
36562	0.265276
36611	0.239406
36629	0.061614
36645	0.07345399999999999
36647	0.045563
36671	0.042704
36705	0.20578400000000002
36764	0.07645199999999999
36792	0.154917
36812	0.030227999999999998
36837	0.609412
36892	0.045641
36893	0.248736
36906	0.03452
36926	0.017688
36985	0.063861
36990	0.345082
37006	0.167854
37010	0.241571
37024	0.171786
37026	0.185999
37034	0.060872
37044	0.613603
37061	0.019298
37092	0.039016
37109	0.028341
37115	0.042770999999999997
37119	0.21454499999999999
37128	0.247015
37165	0.037876
37173	0.035443999999999996
37190	0.257863
37234	0.511113
37264	0.106495
37295	0.601803
37332	0.0055450000000000004
37360	0.051472000000000004
37406	0.06308
37423	0.491942
37497	0.066867
37498	0.504904
37517	0.068977
37526	0.9153879999999999
37583	0.036364999999999995
37685	0.11558800000000001
37723	0.031532
37747	0.10784300000000001
37803	0.35229
37911	0.015461
37948	0.083302
37958	0.024373
37981	0.102132
38002	0.023407
38040	0.088782
38048	0.022747999999999997
38074	0.043153
38097	0.161853
38098	0.10289300000000001
38133	0.122451
38159	0.071298
38187	0.50085
38200	0.03246
38211	0.082484
38227	0.24498000000000003
38255	0.03595
38267	0.031629000000000004
38278	0.268356
38316	0.330936
38338	0.040046
38344	0.24796100000000001
38357	0.022756000000000002
38392	0.25659499999999996
38403	0.050541
38415	0.078886
38435	0.239475
38489	0.26248
38503	0.021715
38526	0.49244799999999994
38560	0.616537
38561	0.050625
38566	0.032114
38586	0.217667
38592	0.166438
38610	0.40262800000000004
38647	0.208037
38687	0.026588999999999998
38692	0.28777600000000003
38716	0.022699
38733	0.046133
38853	0.02901
38854	0.06901
38888	0.031894
38908	0.054408000000000005
38917	0.266723
38945	0.041462
39143	0.08883300000000001
39165	0.37835799999999997
39169	0.035276
39177	0.231936
39294	0.079236
39385	0.016774
39443	0.9153879999999999
39463	0.031921
39505	0.6339
39529	0.068649
39534	0.041479
39572	0.061693
39613	0.0058460000000000005
39685	0.011828
39686	0.021358000000000002
39706	0.013975999999999999
39730	0.286656
39735	0.100647
39737	0.281848
39831	0.146785
39832	0.024893000000000002
39861	0.0028239999999999997
40008	0.06423999999999999
40011	0.034307
40073	0.10114400000000001
40082	0.047506
40101	0.132582
40104	0.007999
40122	0.08454199999999999
40147	0.217667
40149	0.141904
40156	0.12926500000000002
40164	0.43407700000000005
40185	0.33015700000000003
40205	0.060098
40230	0.428734
40259	0.008929000000000001
40268	0.040113
40287	0.088712
40292	0.15471500000000002
40351	0.303032
40380	0.058074
40387	0.05407000000000001
40401	0.057921
40406	0.25183
40429	0.144594
40435	0.063888
40439	0.016406999999999998
40443	0.033706
40511	0.06149299999999999
40523	0.44179100000000104
40546	0.027657
40554	0.011895999999999999
40556	0.019071
40593	0.046343999999999996
40595	0.198187
40597	0.126302
40609	0.013697999999999998
40639	0.062184
40649	0.038929000000000005
40667	0.217667
40682	0.100493
40691	18.162415
40718	0.21358000000000002
40768	0.277987
40791	0.319439
40798	0.019131
40820	0.041248
40827	0.059039999999999995
40837	0.030402
40838	0.263319
40839	0.016072
40866	0.291085
40888	0.108743
40900	0.096112
40912	0.074075
40926	0.563295
40951	0.012415
40972	0.505443
41028	0.180611
41058	0.028002999999999997
41059	0.071288
41094	0.063628
41119	0.160447
41128	0.112597
41135	0.039182999999999996
41200	0.02972
41204	0.052162
41229	0.08730399999999999
41233	0.061238
41245	0.062455
41278	0.017547999999999998
41280	0.5699270000000001
41281	0.069128
41287	0.266988
41305	0.31197199999999997
41309	0.038816
41364	0.325416
41419	0.13986700000000002
41451	0.068078
41463	0.05405
41476	0.051461
41514	0.325119
41559	0.08363
41572	0.026288
41628	0.166106
41715	0.31864699999999996
41729	0.114799
41749	0.00015
41797	0.063557
41844	0.37206
41854	1.103353
41911	0.21328699999999998
41936	0.24500300000000003
41940	0.12269200000000001
41951	0.044795999999999996
41992	0.020381
41999	0.080237
42014	0.18195999999999998
42055	0.10896700000000001
42091	0.224004
42098	0.132242
42147	0.028481
42256	0.087314
42261	0.06326799999999999
42289	0.284694
42308	0.026086
42311	5.445526
42357	0.104236
42372	0.021754
42381	0.041113
42395	0.425364
42406	0.36401100000000003
42458	0.237819
42492	0.042487
42498	0.217667
42538	0.337911
42607	0.33382399999999995
42636	0.20578400000000002
42642	0.16433399999999998
42664	0.040847
42738	0.154542
42752	0.08617799999999999
42768	0.1268
42839	0.00817
42849	6.984539
42931	0.036295
42970	0.02926
42971	0.338978
42997	0.088041
43037	0.047344
43046	0.061632000000000006
43051	0.050513
43052	0.226064
43089	0.098272
43095	0.232981
43120	0.032401
43159	0.048736
43170	0.141452
43181	0.077788
43283	0.083884
43305	0.038438
43314	0.12714
43316	0.285501
43339	0.171991
43356	0.325548
43373	0.041832
43374	0.049925
43427	1.223651
43436	0.051426
43490	0.18548299999999998
43544	0.054047000000000005
43604	0.25860500000000003
43628	0.040381
43700	0.24314899999999998
43707	0.044376
43810	0.037517
43899	0.043786
43917	0.036698
43950	0.040141
43965	0.06518099999999999
43971	1.276993
44075	0.027422000000000002
44151	0.040919
44156	0.064746
44166	0.038881
44184	0.163349
44216	0.5597
44224	0.043818
44246	0.145233
44251	0.07223500000000001
44254	0.171791
44257	1.239331
44260	0.117219
44265	0.023646
44289	0.078173
44311	0.22196
44324	0.208037
44394	0.533411
44440	0.024522
44560	0.089809
44577	0.070643
44586	0.016528
44587	0.008009
44738	0.039952
44741	0.06969
44762	0.362347
44787	0.217667
44827	0.05242
44837	0.18757200000000002
44910	0.058304999999999996
44928	0.029055
44941	0.102673
44971	0.185336
45031	0.076737
45074	0.20578400000000002
45081	0.5331739999999999
45082	0.09151000000000001
45099	0.020768000000000002
45149	0.9153879999999999
45178	0.048063
45295	0.038994
45296	0.033988
45353	0.173495
45363	0.038993
45365	0.046651
45389	0.040129000000000005
45478	0.048573000000000005
45496	0.059646000000000005
45515	0.21073899999999998
45529	0.156347
45556	0.302375
45562	0.19558299999999998
45576	0.034698
45591	0.031951
45610	0.048842
45623	0.07560399999999999
45625	0.070969
45645	0.22244699999999998
45652	0.016935
45661	0.763777
45741	0.319439
45765	0.040543
45775	0.070105
45827	0.02245
45848	0.036475
45882	0.288916
45916	0.09274600000000001
45919	0.044227999999999996
45921	0.056964
45930	0.04192
45962	0.024507
45967	0.489054
45975	0.041582999999999995
46006	0.0465
46015	0.027772
46023	0.5699270000000001
46026	0.208222
46080	0.049929
46143	0.034444
46213	0.239642
46257	0.065599
46306	0.036435
46318	0.014476
46343	0.47117299999999995
46382	0.384913
46398	0.333447
46411	0.03688
46444	0.361194
46473	0.09521900000000001
46479	0.354598
46494	0.196942
46527	0.055412
46548	0.045814999999999995
46566	0.175673
46567	0.138308
46595	0.013846
46641	0.027202999999999998
46681	0.12804000000000001
46814	0.255552
46818	0.040159
46832	0.056670000000000005
46892	0.133381
46898	1.7793729999999999
46910	0.276579
46917	0.389375
46931	0.005412
47013	0.12005999999999999
47016	0.297655
47100	0.24791
47148	0.102154
47181	0.193472
47228	0.328677
47237	0.037295999999999996
47254	0.011127
47339	0.182376
47356	0.0542
47365	0.011498999999999999
47380	0.191504
47411	0.497041
47463	0.0058200000000000005
47477	0.258421
47497	0.401386
47512	0.034374
47554	0.180264
47556	0.015155000000000002
47632	0.328677
47677	0.011369
47692	0.344999
47722	0.441684
47737	0.21021700000000001
47778	0.233168
47791	0.269379
47862	0.06663
47887	0.362761
47933	0.428734
47936	0.044844999999999996
47939	0.31014400000000003
47967	0.100712
47968	0.16015
47990	0.040288
48003	0.091347
48084	0.034131
48088	0.085203
48110	0.32959499999999997
48130	0.328677
48147	0.062955
48167	0.5597
48226	0.039386000000000004
48263	0.215284
48284	0.16971
48313	0.255702
48325	0.031058999999999996
48355	0.022723
48363	0.257313
48373	0.344423
48390	0.021061
48425	0.08891399999999999
48444	0.032652
48487	0.164673
48494	0.11293800000000001
48548	0.278131
48567	0.069369
48579	0.19648800000000002
48583	0.157255
48617	0.9153879999999999
48640	0.040129000000000005
48692	0.05455
48707	0.095377
48811	0.033859
48874	0.014146
48887	0.068195
48891	0.271362
48899	0.5229550000000001
48912	0.355391
48952	0.550443
49023	0.1148
49088	0.22085900000000003
49093	0.022933000000000002
49131	0.044682
49147	0.9153879999999999
49166	0.07598300000000001
49192	0.036966000000000006
49231	0.41216800000000003
49248	0.022786
49254	0.004182
49369	0.32067199999999996
49406	0.24791
49435	0.013980000000000001
49461	0.367964
49501	0.144654
49524	0.011189
49602	0.045141
49604	0.093192
49628	0.029008
49637	0.041786000000000004
49674	0.22117699999999998
49682	0.177781
49810	0.086029
49854	0.17063299999999998
49877	0.015487
49883	0.25543699999999997
49903	0.212902
49945	0.328677
49947	0.622988
49950	0.37206
49998	0.035411
50080	0.213763
50096	0.033066000000000005
50109	0.217042
50120	0.114501
50158	0.221208
50183	0.31197199999999997
50190	0.094416
50206	0.014649
50208	0.032981
50218	0.19708
50265	0.006164
50283	0.742853
50377	0.048258999999999996
50391	0.055469000000000004
50397	0.690258
50432	0.080984
50455	0.079441
50466	0.27392
50491	0.030282999999999997
50499	0.042029000000000004
50530	0.032285
50582	0.7787850000000001
50624	0.022663
50647	0.019413999999999997
50717	0.239642
50757	0.050888
50763	0.17664000000000002
50765	0.027634
50770	0.138486
50779	0.45130299999999995
50782	0.037385
50794	0.09064900000000001
50800	0.23511100000000001
50807	0.047758
50968	0.024003
50973	0.18620899999999999
51091	0.158504
51103	0.059566999999999995
